model,nobs,pseudo_r2,dispersion,status,term,estimate,std.error,statistic,p.value,conf.low,conf.high
col4_year_destination_kyoku_fe,4958771,0.4384510431896834,71.33347404714043,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,0.07203669169022248,0.08082774704531666,0.8912371595590136,0.3728019530618371,-0.08638278147011191,0.23045616485055687
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_o_occ,1.0455445468068467,0.03413477761630439,30.629891852801908,4.896697020883408e-206,0.9786416120586061,1.1124474815550873
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_d_occ,-0.6742411655860993,0.14195238509493815,-4.749769897386119,2.0364823560425827e-6,-0.9524627278917384,-0.39601960328046015
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,occ_similarity,-6.337722699049069,0.8316298026033242,-7.62084605338762,2.5201836651239125e-14,-7.967687160621738,-4.7077582374763995
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,same_kyoku_diff_ka,-6.663573828560379,0.7907402838661463,-8.42700690039508,3.54618952243815e-17,-8.213396306063004,-5.113751351057754
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,diff_kyoku,-8.48850973125626,0.7557933126812015,-11.231258055384208,2.8637171216894774e-29,-9.969837403867635,-7.007182058644885
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,D_dest_occ_any,-6.654315697658468,1.6043865507190256,-4.147576339801811,3.360134466446229e-5,-9.798855554348203,-3.509775840968734
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_o_occ:log_N_d_occ,-0.08380907027917452,0.04027233639871085,-2.0810580605364954,0.03742859200924333,-0.16274139919392927,-0.004876741364419776
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_o_occ:D_dest_occ_any,0.0367759126182883,0.1511022175961046,0.24338433415047633,0.8077076785419282,-0.2593789918542111,0.33293081709078765
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_d_occ:D_dest_occ_any,0.9413407526835704,0.272845937048457,3.4500816206634215,5.604170870774756e-4,0.406572542740512,1.4761089626266288
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,occ_similarity:D_dest_occ_any,5.962310886021477,0.9960451781165032,5.985984388073701,2.1508499945488656e-9,4.010098209938349,7.9145235621046055
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,same_kyoku_diff_ka:D_dest_occ_any,5.748670334496049,1.4503414168987565,3.963666945944594,7.380720599236776e-5,2.906053392087695,8.591287276904403
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,diff_kyoku:D_dest_occ_any,4.633269380367602,1.485535118169029,3.118922820268469,0.0018151350054544473,1.7216740509868522,7.544864709748351
col5_year_origin_ka_fe,4530582,0.4133272506445258,69.98107511159265,estimated,log_N_o_occ:log_N_d_occ:D_dest_occ_any,-0.010560002943549779,0.0741512509938074,-0.1424116626762194,0.8867548507948846,-0.15589378430000214,0.13477377841290258
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_o_occ,0.8653638056296167,0.08027745377706533,10.779661846684588,4.294616081399953e-27,0.7080228874559897,1.0227047238032436
col6_year_destination_ka_fe,4086175,0.5398327815376796,67.94857349760446,estimated,log_N_d_occ,-1.0477420500543209,0.13854185455010642,-7.562639127769032,3.9497228574705954e-14,-1.319279095323916,-0.7762050047847258
