lag_year,office_unit,pos_norm,n_position,office_total,position_share
1939,水道局 :: 目黒営業所,所長,1,27,0.037037037037037035
1939,水道局 :: 目黒営業所,書記,5,27,0.18518518518518517
1939,水道局 :: 目黒営業所,雇,21,27,0.7777777777777778
1939,水道局 :: 神楽河岸営業所,主事,1,45,0.022222222222222223
1939,水道局 :: 神楽河岸営業所,技手,1,45,0.022222222222222223
1939,水道局 :: 神楽河岸営業所,書記,3,45,0.06666666666666667
1939,水道局 :: 神楽河岸営業所,雇,40,45,0.8888888888888888
1939,水道局 :: 第九合宿所,Unknown,2,65,0.03076923076923077
1939,水道局 :: 第九合宿所,兼,1,65,0.015384615384615385
1939,水道局 :: 第九合宿所,囑託員,1,65,0.015384615384615385
1939,水道局 :: 第九合宿所,技手,32,65,0.49230769230769234
1939,水道局 :: 第九合宿所,書記,3,65,0.046153846153846156
1939,水道局 :: 第九合宿所,雇,26,65,0.4
1939,水道局 :: 給水課,Unknown,25,184,0.1358695652173913
1939,水道局 :: 給水課,事務員,3,184,0.016304347826086956
1939,水道局 :: 給水課,兼,1,184,0.005434782608695652
1939,水道局 :: 給水課,技師,2,184,0.010869565217391304
1939,水道局 :: 給水課,技手,61,184,0.33152173913043476
1939,水道局 :: 給水課,書記,10,184,0.05434782608695652
1939,水道局 :: 給水課,課長,1,184,0.005434782608695652
1939,水道局 :: 給水課,雇,81,184,0.44021739130434784
1939,水道局 :: 芝浦工場,Unknown,1,12,0.08333333333333333
1939,水道局 :: 芝浦工場,技手,4,12,0.3333333333333333
1939,水道局 :: 芝浦工場,書記,2,12,0.16666666666666666
1939,水道局 :: 芝浦工場,雇,5,12,0.4166666666666667
1939,水道局 :: 芝浦汚水処分場,技手,4,18,0.2222222222222222
1939,水道局 :: 芝浦汚水処分場,書記,1,18,0.05555555555555555
1939,水道局 :: 芝浦汚水処分場,機關手,1,18,0.05555555555555555
1939,水道局 :: 芝浦汚水処分場,船長,1,18,0.05555555555555555
1939,水道局 :: 芝浦汚水処分場,雇,11,18,0.6111111111111112
1939,水道局 :: 荏原営業所,所長,1,117,0.008547008547008548
1939,水道局 :: 荏原営業所,技手,58,117,0.49572649572649574
1939,水道局 :: 荏原営業所,書記,9,117,0.07692307692307693
1939,水道局 :: 荏原営業所,雇,49,117,0.4188034188034188
1939,水道局 :: 蒲田営業所,所長,1,86,0.011627906976744186
1939,水道局 :: 蒲田営業所,技手,21,86,0.2441860465116279
1939,水道局 :: 蒲田営業所,書記,8,86,0.09302325581395349
1939,水道局 :: 蒲田営業所,雇,56,86,0.6511627906976745
1939,水道局 :: 赤羽橋営業所,主事,1,74,0.013513513513513514
1939,水道局 :: 赤羽橋営業所,所長,1,74,0.013513513513513514
1939,水道局 :: 赤羽橋営業所,技手,4,74,0.05405405405405406
1939,水道局 :: 赤羽橋営業所,書記,10,74,0.13513513513513514
1939,水道局 :: 赤羽橋営業所,雇,58,74,0.7837837837837838
1939,水道局 :: 足立営業所,技手,3,34,0.08823529411764706
1939,水道局 :: 足立営業所,書記,3,34,0.08823529411764706
1939,水道局 :: 足立営業所,雇,28,34,0.8235294117647058
1939,水道局 :: 鍛冶橋営業所,技手,2,48,0.041666666666666664
1939,水道局 :: 鍛冶橋営業所,書記,8,48,0.16666666666666666
1939,水道局 :: 鍛冶橋営業所,雇,38,48,0.7916666666666666
1939,水道局 :: 鎌倉河岸営業所,Unknown,1,42,0.023809523809523808
1939,水道局 :: 鎌倉河岸営業所,技手,1,42,0.023809523809523808
1939,水道局 :: 鎌倉河岸営業所,書記,6,42,0.14285714285714285
1939,水道局 :: 鎌倉河岸営業所,雇,34,42,0.8095238095238095
1939,水道局 :: 龜戸出張所,技師,1,16,0.0625
1939,水道局 :: 龜戸出張所,技手,4,16,0.25
1939,水道局 :: 龜戸出張所,書記,1,16,0.0625
1939,水道局 :: 龜戸出張所,雇,10,16,0.625
1939,水道局 :: 龜戸営業所,主事,1,78,0.01282051282051282
1939,水道局 :: 龜戸営業所,技手,4,78,0.05128205128205128
1939,水道局 :: 龜戸営業所,書記,10,78,0.1282051282051282
1939,水道局 :: 龜戸営業所,雇,63,78,0.8076923076923077
1939,社会局 :: 保護課,Unknown,2,30,0.06666666666666667
1939,社会局 :: 保護課,事務員,5,30,0.16666666666666666
1939,社会局 :: 保護課,囑託員,22,30,0.7333333333333333
1939,社会局 :: 保護課,課長,1,30,0.03333333333333333
1939,社会局 :: 公営課,事務員,9,16,0.5625
1939,社会局 :: 公営課,囑託員,1,16,0.0625
1939,社会局 :: 公営課,臨時,5,16,0.3125
1939,社会局 :: 公営課,課長,1,16,0.0625
1939,社会局 :: 庶務課,事務員,9,10,0.9
1939,社会局 :: 庶務課,囑託員,1,10,0.1
1939,社会局 :: 紫経介所,事務員,1,26,0.038461538461538464
1939,社会局 :: 紫経介所,囑託員,3,26,0.11538461538461539
1939,社会局 :: 紫経介所,所長,22,26,0.8461538461538461
1939,経済局 :: 一作業課,兼,13,13,1
1939,経済局 :: 三階一號室,主事,1,3,0.3333333333333333
1939,経済局 :: 三階一號室,書記,1,3,0.3333333333333333
1939,経済局 :: 三階一號室,雇,1,3,0.3333333333333333
1939,経済局 :: 上海出張所,Unknown,2,7,0.2857142857142857
1939,経済局 :: 上海出張所,主事,2,7,0.2857142857142857
1939,経済局 :: 上海出張所,書記,2,7,0.2857142857142857
1939,経済局 :: 上海出張所,雇,1,7,0.14285714285714285
1939,経済局 :: 下水処理場,所長,1,1,1
1939,経済局 :: 世田谷区役所,區長,1,1,1
1939,経済局 :: 中野区役所,區長,1,1,1
1939,経済局 :: 会計課,Unknown,6,203,0.029556650246305417
1939,経済局 :: 会計課,主事,3,203,0.014778325123152709
1939,経済局 :: 会計課,書記,72,203,0.35467980295566504
1939,経済局 :: 会計課,課長,2,203,0.009852216748768473
1939,経済局 :: 会計課,雇,120,203,0.5911330049261084
1939,経済局 :: 保健課,Unknown,7,274,0.025547445255474453
1939,経済局 :: 保健課,主事,6,274,0.021897810218978103
1939,経済局 :: 保健課,兼,9,274,0.032846715328467155
1939,経済局 :: 保健課,技手,2,274,0.0072992700729927005
1939,経済局 :: 保健課,書記,45,274,0.16423357664233576
1939,経済局 :: 保健課,清掃監督,3,274,0.010948905109489052
1939,経済局 :: 保健課,監督,3,274,0.010948905109489052
1939,経済局 :: 保健課,監視,72,274,0.26277372262773724
1939,経済局 :: 保健課,臨時,8,274,0.029197080291970802
1939,経済局 :: 保健課,雇,119,274,0.4343065693430657
1939,経済局 :: 公園緑地事務所,所長,1,1,1
1939,経済局 :: 北京出張所,Unknown,1,9,0.1111111111111111
1939,経済局 :: 北京出張所,主事,1,9,0.1111111111111111
1939,経済局 :: 北京出張所,書記,2,9,0.2222222222222222
1939,経済局 :: 北京出張所,雇,5,9,0.5555555555555556
1939,経済局 :: 品川区役所,區長,1,1,1
1939,経済局 :: 商工相談所,主事,1,12,0.08333333333333333
1939,経済局 :: 商工相談所,書記,3,12,0.25
1939,経済局 :: 商工相談所,臨時,1,12,0.08333333333333333
1939,経済局 :: 商工相談所,雇,7,12,0.5833333333333334
1939,経済局 :: 商工課,Unknown,1,30,0.03333333333333333
1939,経済局 :: 商工課,主事,1,30,0.03333333333333333
1939,経済局 :: 商工課,技師,1,30,0.03333333333333333
1939,経済局 :: 商工課,技手,3,30,0.1
1939,経済局 :: 商工課,書記,15,30,0.5
1939,経済局 :: 商工課,雇,9,30,0.3
1939,経済局 :: 商業経営指導員養成所,囑託員,1,5,0.2
1939,経済局 :: 商業経営指導員養成所,書記,2,5,0.4
1939,経済局 :: 商業経営指導員養成所,雇,2,5,0.4
1939,経済局 :: 四谷区役所,雇,1,1,1
1939,経済局 :: 土木課,Unknown,2,98,0.02040816326530612
1939,経済局 :: 土木課,兼,15,98,0.15306122448979592
1939,経済局 :: 土木課,技師,1,98,0.01020408163265306
1939,経済局 :: 土木課,技手,26,98,0.2653061224489796
1939,経済局 :: 土木課,書記,16,98,0.16326530612244897
1939,経済局 :: 土木課,雇,38,98,0.3877551020408163
1939,経済局 :: 大場,雇,1,1,1
1939,経済局 :: 大連出張所,所長,1,1,1
1939,経済局 :: 小石川区役所,區長,2,2,1
1939,経済局 :: 常設家畜市場,技師,1,28,0.03571428571428571
1939,経済局 :: 常設家畜市場,技手,20,28,0.7142857142857143
1939,経済局 :: 常設家畜市場,書記,2,28,0.07142857142857142
1939,経済局 :: 常設家畜市場,雇,5,28,0.17857142857142858
1939,経済局 :: 庶務課,Unknown,6,441,0.013605442176870748
1939,経済局 :: 庶務課,主事,5,441,0.011337868480725623
1939,経済局 :: 庶務課,兼,29,441,0.06575963718820861
1939,経済局 :: 庶務課,書記,153,441,0.3469387755102041
1939,経済局 :: 庶務課,臨時,67,441,0.15192743764172337
1939,経済局 :: 庶務課,雇,181,441,0.41043083900226757
1939,経済局 :: 戸籍兵事課,Unknown,13,338,0.038461538461538464
1939,経済局 :: 戸籍兵事課,主事,5,338,0.014792899408284023
1939,経済局 :: 戸籍兵事課,書記,156,338,0.46153846153846156
1939,経済局 :: 戸籍兵事課,課長,3,338,0.008875739644970414
1939,経済局 :: 戸籍兵事課,雇,161,338,0.47633136094674555
1939,経済局 :: 教育課,Unknown,6,178,0.033707865168539325
1939,経済局 :: 教育課,主事,4,178,0.02247191011235955
1939,経済局 :: 教育課,兼,9,178,0.05056179775280899
1939,経済局 :: 教育課,書記,78,178,0.43820224719101125
1939,経済局 :: 教育課,臨時,2,178,0.011235955056179775
1939,経済局 :: 教育課,課長,3,178,0.016853932584269662
1939,経済局 :: 教育課,雇,76,178,0.42696629213483145
1939,経済局 :: 新京出張所,所長,1,3,0.3333333333333333
1939,経済局 :: 新京出張所,所長事務取扱,2,3,0.6666666666666666
1939,経済局 :: 本所区役所,區長,1,1,1
1939,経済局 :: 本所工業指導所,技師,1,6,0.16666666666666666
1939,経済局 :: 本所工業指導所,技手,2,6,0.3333333333333333
1939,経済局 :: 本所工業指導所,書記,2,6,0.3333333333333333
1939,経済局 :: 本所工業指導所,雇,1,6,0.16666666666666666
1939,経済局 :: 杉並区役所,書記,7,21,0.3333333333333333
1939,経済局 :: 杉並区役所,臨時,3,21,0.14285714285714285
1939,経済局 :: 杉並区役所,雇,11,21,0.5238095238095238
1939,経済局 :: 牛込区役所,區長,2,2,1
1939,経済局 :: 玉川派出所,Unknown,3,6,0.5
1939,経済局 :: 玉川派出所,主事,1,6,0.16666666666666666
1939,経済局 :: 玉川派出所,書記,1,6,0.16666666666666666
1939,経済局 :: 玉川派出所,雇,1,6,0.16666666666666666
1939,経済局 :: 目黒区役所,區長,1,1,1
1939,経済局 :: 社会課,Unknown,1,132,0.007575757575757576
1939,経済局 :: 社会課,主事,1,132,0.007575757575757576
1939,経済局 :: 社会課,兼,27,132,0.20454545454545456
1939,経済局 :: 社会課,書記,19,132,0.14393939393939395
1939,経済局 :: 社会課,社會書記,4,132,0.030303030303030304
1939,経済局 :: 社会課,臨時,1,132,0.007575757575757576
1939,経済局 :: 社会課,雇,79,132,0.5984848484848485
1939,経済局 :: 税務課,Unknown,29,685,0.042335766423357665
1939,経済局 :: 税務課,主事,4,685,0.00583941605839416
1939,経済局 :: 税務課,兼,1,685,0.00145985401459854
1939,経済局 :: 税務課,書記,344,685,0.5021897810218978
1939,経済局 :: 税務課,臨時,7,685,0.010218978102189781
1939,経済局 :: 税務課,課長,4,685,0.00583941605839416
1939,経済局 :: 税務課,雇,296,685,0.4321167883211679
1939,経済局 :: 耐派出所,主事,1,4,0.25
1939,経済局 :: 耐派出所,書記,2,4,0.5
1939,経済局 :: 耐派出所,雇,1,4,0.25
1939,経済局 :: 芝浦屠場,主事,1,11,0.09090909090909091
1939,経済局 :: 芝浦屠場,技手,1,11,0.09090909090909091
1939,経済局 :: 芝浦屠場,書記,1,11,0.09090909090909091
1939,経済局 :: 芝浦屠場,雇,8,11,0.7272727272727273
1939,経済局 :: 荒川工業指導所,Unknown,1,7,0.14285714285714285
1939,経済局 :: 荒川工業指導所,技手,4,7,0.5714285714285714
1939,経済局 :: 荒川工業指導所,書記,2,7,0.2857142857142857
1939,経済局 :: 調布派出所,書記,3,4,0.75
1939,経済局 :: 調布派出所,雇,1,4,0.25
1939,経済局 :: 貿易課,Unknown,1,13,0.07692307692307693
1939,経済局 :: 貿易課,主事,1,13,0.07692307692307693
1939,経済局 :: 貿易課,書記,4,13,0.3076923076923077
1939,経済局 :: 貿易課,雇,7,13,0.5384615384615384
1939,経済局 :: 赤坂区役所,雇,1,1,1
1939,経済局 :: 農漁課,Unknown,2,20,0.1
1939,経済局 :: 農漁課,技手,9,20,0.45
1939,経済局 :: 農漁課,書記,3,20,0.15
1939,経済局 :: 農漁課,雇,6,20,0.3
1939,経済局 :: 金融課,Unknown,3,16,0.1875
1939,経済局 :: 金融課,書記,8,16,0.5
1939,経済局 :: 金融課,課長,1,16,0.0625
1939,経済局 :: 金融課,雇,4,16,0.25
1939,財務局 :: コンクリート工場,書記,3,8,0.375
1939,財務局 :: コンクリート工場,雇,5,8,0.625
1939,財務局 :: 上野職業沼介所,事務員,36,40,0.9
1939,財務局 :: 上野職業沼介所,技手,4,40,0.1
1939,財務局 :: 主税課,Unknown,4,265,0.01509433962264151
1939,財務局 :: 主税課,主事,4,265,0.01509433962264151
1939,財務局 :: 主税課,兼,50,265,0.18867924528301888
1939,財務局 :: 主税課,技手,18,265,0.06792452830188679
1939,財務局 :: 主税課,書記,130,265,0.49056603773584906
1939,財務局 :: 主税課,臨時,5,265,0.018867924528301886
1939,財務局 :: 主税課,雇,54,265,0.2037735849056604
1939,財務局 :: 主計課,Unknown,9,56,0.16071428571428573
1939,財務局 :: 主計課,主事,1,56,0.017857142857142856
1939,財務局 :: 主計課,事務員,2,56,0.03571428571428571
1939,財務局 :: 主計課,兼,1,56,0.017857142857142856
1939,財務局 :: 主計課,囑託員,1,56,0.017857142857142856
1939,財務局 :: 主計課,書記,33,56,0.5892857142857143
1939,財務局 :: 主計課,臨時,3,56,0.05357142857142857
1939,財務局 :: 主計課,雇,6,56,0.10714285714285714
1939,財務局 :: 会計課,Unknown,2,65,0.03076923076923077
1939,財務局 :: 会計課,主事,1,65,0.015384615384615385
1939,財務局 :: 会計課,兼,20,65,0.3076923076923077
1939,財務局 :: 会計課,書記,25,65,0.38461538461538464
1939,財務局 :: 会計課,雇,17,65,0.26153846153846155
1939,財務局 :: 会課,看護婦長,1,1,1
1939,財務局 :: 保護課,Unknown,12,31,0.3870967741935484
1939,財務局 :: 保護課,兼,6,31,0.1935483870967742
1939,財務局 :: 保護課,囑託員,13,31,0.41935483870967744
1939,財務局 :: 公〓課,囑託員,9,12,0.75
1939,財務局 :: 公〓課,臨時,3,12,0.25
1939,財務局 :: 公債課,Unknown,4,20,0.2
1939,財務局 :: 公債課,囑託員,1,20,0.05
1939,財務局 :: 公債課,書記,10,20,0.5
1939,財務局 :: 公債課,課長,1,20,0.05
1939,財務局 :: 公債課,雇,4,20,0.2
1939,財務局 :: 公営課,Unknown,2,39,0.05128205128205128
1939,財務局 :: 公営課,事務員,31,39,0.7948717948717948
1939,財務局 :: 公営課,臨時,5,39,0.1282051282051282
1939,財務局 :: 公営課,課長,1,39,0.02564102564102564
1939,財務局 :: 収納課,Unknown,6,150,0.04
1939,財務局 :: 収納課,主事,1,150,0.006666666666666667
1939,財務局 :: 収納課,事務員,52,150,0.3466666666666667
1939,財務局 :: 収納課,兼,34,150,0.22666666666666666
1939,財務局 :: 収納課,囑託員,21,150,0.14
1939,財務局 :: 収納課,技手,28,150,0.18666666666666668
1939,財務局 :: 収納課,書記,7,150,0.04666666666666667
1939,財務局 :: 収納課,課長,1,150,0.006666666666666667
1939,財務局 :: 古石場,兼,1,17,0.058823529411764705
1939,財務局 :: 古石場,囑託員,16,17,0.9411764705882353
1939,財務局 :: 土室,兼,18,18,1
1939,財務局 :: 地理課,Unknown,22,158,0.13924050632911392
1939,財務局 :: 地理課,兼,15,158,0.0949367088607595
1939,財務局 :: 地理課,技師,2,158,0.012658227848101266
1939,財務局 :: 地理課,技手,9,158,0.056962025316455694
1939,財務局 :: 地理課,書記,33,158,0.2088607594936709
1939,財務局 :: 地理課,看護婦長,1,158,0.006329113924050633
1939,財務局 :: 地理課,臨時,8,158,0.05063291139240506
1939,財務局 :: 地理課,課長,1,158,0.006329113924050633
1939,財務局 :: 地理課,雇,67,158,0.4240506329113924
1939,財務局 :: 埠頭事務所,機關手,1,1,1
1939,財務局 :: 庶務課,看護婦長,1,1,1
1939,財務局 :: 所,Unknown,1,65,0.015384615384615385
1939,財務局 :: 所,事務員,17,65,0.26153846153846155
1939,財務局 :: 所,兼,26,65,0.4
1939,財務局 :: 所,囑託員,3,65,0.046153846153846156
1939,財務局 :: 所,所長,11,65,0.16923076923076924
1939,財務局 :: 所,技師,1,65,0.015384615384615385
1939,財務局 :: 所,臨時,6,65,0.09230769230769231
1939,財務局 :: 技術試験所,兼,1,15,0.06666666666666667
1939,財務局 :: 技術試験所,技師,1,15,0.06666666666666667
1939,財務局 :: 技術試験所,技手,7,15,0.4666666666666667
1939,財務局 :: 技術試験所,書記,1,15,0.06666666666666667
1939,財務局 :: 技術試験所,雇,5,15,0.3333333333333333
1939,財務局 :: 晝場,書記,5,5,1
1939,財務局 :: 機械工場,技師,1,7,0.14285714285714285
1939,財務局 :: 機械工場,技手,2,7,0.2857142857142857
1939,財務局 :: 機械工場,雇,4,7,0.5714285714285714
1939,財務局 :: 深川授産場,囑託員,6,8,0.75
1939,財務局 :: 深川授産場,技手,2,8,0.25
1939,財務局 :: 用品課,主事,1,1,1
1939,財務局 :: 社会教育課,Unknown,8,89,0.0898876404494382
1939,財務局 :: 社会教育課,主事,1,89,0.011235955056179775
1939,財務局 :: 社会教育課,事務員,38,89,0.42696629213483145
1939,財務局 :: 社会教育課,兼,7,89,0.07865168539325842
1939,財務局 :: 社会教育課,囑託員,34,89,0.38202247191011235
1939,財務局 :: 社会教育課,課長,1,89,0.011235955056179775
1939,財務局 :: 第一工営課,Unknown,1,74,0.013513513513513514
1939,財務局 :: 第一工営課,主事,1,74,0.013513513513513514
1939,財務局 :: 第一工営課,技師,1,74,0.013513513513513514
