year_num,gov_level,office_id,office,office_norm,ward_current,historical_ward_guess,ward_assignment_method,ward_jp,historical_wards,slug,distance_to_yurakucho_km,central_hq,ward_guess_jp,ward_centroid_lat,ward_centroid_lon
1944,TokyoTo,1790,○用材係,用材係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1793,○町會係,町会係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1797,○畜産係,畜産係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1800,○白山診療所,白山診療所,Bunkyo,Koishikawa/Hongo,name_keyword,文京区,Koishikawa; Hongo,bunkyo-ku,3.83498076688475,0,文京区,35.7081,139.7522
1944,TokyoTo,1801,○監察係,監察係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1804,○監査係,監査係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1813,○監理係,監理係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1815,○監督係,監督係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1818,○目黒兒童健康指導所,目黒児童健康指導所,Meguro,Meguro,name_keyword,目黒区,Meguro,meguro-ku,6.986607322123391,0,目黒区,35.6415,139.6982
1944,TokyoTo,1819,○目黒區出張所,目黒区出張所,Meguro,Meguro,name_keyword,目黒区,Meguro,meguro-ku,6.986607322123391,0,目黒区,35.6415,139.6982
1944,TokyoTo,1821,○目黒小兒保健所,目黒小児保健所,Meguro,Meguro,name_keyword,目黒区,Meguro,meguro-ku,6.986607322123391,0,目黒区,35.6415,139.6982
1944,TokyoTo,1825,○目黒診療所,目黒診療所,Meguro,Meguro,name_keyword,目黒区,Meguro,meguro-ku,6.986607322123391,0,目黒区,35.6415,139.6982
1944,TokyoTo,1828,○砂町健康相談所,砂町健康相談所,Koto,Fukagawa/Joto,name_keyword,江東区,Fukagawa; Joto,koto-ku,4.856300520926465,0,江東区,35.6728,139.8174
1944,TokyoTo,1829,○砂町優生相談所,砂町優生相談所,Koto,Fukagawa/Joto,name_keyword,江東区,Fukagawa; Joto,koto-ku,4.856300520926465,0,江東区,35.6728,139.8174
1944,TokyoTo,1830,○砂町診療所,砂町診療所,Koto,Fukagawa/Joto,name_keyword,江東区,Fukagawa; Joto,koto-ku,4.856300520926465,0,江東区,35.6728,139.8174
1944,TokyoTo,1834,○社寺兵事係,社寺兵事係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1839,○神津島診療所,神津島診療所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1841,○神田兒童健康指導所,神田児童健康指導所,Chiyoda,Kojimachi/Kanda,name_keyword,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1843,○神田區出張所,神田区出張所,Chiyoda,Kojimachi/Kanda,name_keyword,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1848,○福利係,福利係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1850,○私立學校係,私立学校係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1851,○秘書係,秘書係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,1859,○立川健康相談所,立川健康相談所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1860,○立川優生相談所,立川優生相談所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1865,○第一出張所,第一出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1873,○第七出張所,第七出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1874,○第三出張所,第三出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1877,○第二出張所,第二出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1885,○第五出張所,第五出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1888,○第八出張所,第八出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1889,○第八班トラホーム,第八班トラホーム,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1890,○第六出張所,第六出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1891,○第四出張所,第四出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1895,○管理係,管理係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1903,○米穀係,米穀係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1904,○結婚會館,結婚会館,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1905,○給水工事係,給水工事係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1908,○統計係,統計係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1918,○經理係,経理係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1921,○綾瀬作業所,綾瀬作業所,Adachi,Adachi,name_keyword,足立区,Adachi,adachi-ku,11.721325980632413,0,足立区,35.775,139.8044
1944,TokyoTo,1935,○纎維係,纎維係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1938,○考査第一係,考査第一係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1939,○考査第二係,考査第二係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1944,○職員係,職員係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1959,○自動車工場,自動車工場,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1962,○自動車輛係,自動車輛係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1963,○自動車運轉係,自動車運転係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,1966,○船舶作業所,船舶作業所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1967,○船舶工場,船舶工場,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,1969,○芝健康相談所,芝健康相談所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,1971,○芝區出張所,芝区出張所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,1973,○芝浦出張所,芝浦出張所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,1975,○芝浦診療所,芝浦診療所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,1978,○荏原健康相談所,荏原健康相談所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,1979,○荏原區出張所,荏原区出張所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,1982,○荏原機械工補導所,荏原機械工補導所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,1985,○荏原診療所,荏原診療所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,1987,○荒川兒童健康指導所,荒川児童健康指導所,Arakawa,Arakawa,name_keyword,荒川区,Arakawa,arakawa-ku,7.031496040938235,0,荒川区,35.7361,139.7833
1944,TokyoTo,1988,○荒川區出張所,荒川区出張所,Arakawa,Arakawa,name_keyword,荒川区,Arakawa,arakawa-ku,7.031496040938235,0,荒川区,35.7361,139.7833
1944,TokyoTo,1990,○荒川機械工業指導所,荒川機械工業指導所,Arakawa,Arakawa,name_keyword,荒川区,Arakawa,arakawa-ku,7.031496040938235,0,荒川区,35.7361,139.7833
1944,TokyoTo,1995,○菊花寮櫻寮,菊花寮櫻寮,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2001,○葛飾兒童健康指導所,葛飾児童健康指導所,Katsushika,Katsushika,name_keyword,葛飾区,Katsushika,katsushika-ku,10.717065821617748,0,葛飾区,35.7434,139.8472
1944,TokyoTo,2002,○葛飾區出張所,葛飾区出張所,Katsushika,Katsushika,name_keyword,葛飾区,Katsushika,katsushika-ku,10.717065821617748,0,葛飾区,35.7434,139.8472
1944,TokyoTo,2010,○葭町診療所,葭町診療所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2012,○蒲田兒童健康指導所,蒲田児童健康指導所,Ota,Omori/Kamata,name_keyword,大田区,Omori; Kamata,ota-ku,13.333925749206644,0,大田区,35.5614,139.7161
1944,TokyoTo,2014,○蒲田區出張所,蒲田区出張所,Ota,Omori/Kamata,name_keyword,大田区,Omori; Kamata,ota-ku,13.333925749206644,0,大田区,35.5614,139.7161
1944,TokyoTo,2018,○蒲田機械工業指導所,蒲田機械工業指導所,Ota,Omori/Kamata,name_keyword,大田区,Omori; Kamata,ota-ku,13.333925749206644,0,大田区,35.5614,139.7161
1944,TokyoTo,2020,○薪炭係,薪炭係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2024,○行政係,行政係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2035,○裝置係,裝置係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2037,○西品川健康相談所,西品川健康相談所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,2038,○西品川優生相談所,西品川優生相談所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,2042,○西巣鴨健康相談所,西巣鴨健康相談所,Toshima,Toshima,name_keyword,豊島区,Toshima,toshima-ku,7.106416278614851,0,豊島区,35.7261,139.7166
1944,TokyoTo,2043,○西巣鴨優生相談所,西巣鴨優生相談所,Toshima,Toshima,name_keyword,豊島区,Toshima,toshima-ku,7.106416278614851,0,豊島区,35.7261,139.7166
1944,TokyoTo,2045,○西巣鴨診療所,西巣鴨診療所,Toshima,Toshima,name_keyword,豊島区,Toshima,toshima-ku,7.106416278614851,0,豊島区,35.7261,139.7166
1944,TokyoTo,2049,○視學係,視学係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2055,○計畫係,計画係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2060,○設計係,設計係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2068,○調度係,調度係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2069,○調査係,調査係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2070,○調査室,調査室,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2075,○議案係,議案係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2094,○豫算第一係,豫算第一係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2100,○貯蓄係,貯蓄係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2104,○資材係,資材係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2108,○購買係,購買係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2111,○赤坂區出張所,赤坂区出張所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,2113,○赤坂診療所,赤坂診療所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,2116,○足立兒童健康指導所,足立児童健康指導所,Adachi,Adachi,name_keyword,足立区,Adachi,adachi-ku,11.721325980632413,0,足立区,35.775,139.8044
1944,TokyoTo,2117,○足立區出張所,足立区出張所,Adachi,Adachi,name_keyword,足立区,Adachi,adachi-ku,11.721325980632413,0,足立区,35.775,139.8044
1944,TokyoTo,2124,○軍事援護係,軍事援護係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2126,○農務係,農務係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2157,○配水係,配水係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2163,○配電係,配電係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2166,○醫藥係,医薬係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2167,○金屬係,金屬係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2170,○銀座出張所,銀座出張所,Chuo,Nihonbashi/Kyobashi,name_keyword,中央区,Nihonbashi; Kyobashi,chuo-ku,0.8833015809656337,0,中央区,35.6707,139.772
1944,TokyoTo,2171,○銀座診療所,銀座診療所,Chuo,Nihonbashi/Kyobashi,name_keyword,中央区,Nihonbashi; Kyobashi,chuo-ku,0.8833015809656337,0,中央区,35.6707,139.772
1944,TokyoTo,2173,○防疫係,防疫係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2177,○阿佐ケ谷健康相談所,阿佐ケ谷健康相談所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2180,○隅田診療所,隅田診療所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2182,○雜品係,雑品係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2189,○電路係,電路係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2191,○電車輛係,電車輛係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2192,○電車運轉係,電車運転係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2193,○青寫眞工場,青寫眞工場,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2194,○青山出張所,青山出張所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,2195,○青年學校係,青年学校係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2198,○青梅優生相談所,青梅優生相談所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2199,○食品係,食品係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2200,○食堂質屋,食堂質屋,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2202,○食糧檢査所,食糧検査所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2203,○食糧檢査所八王子支所,食糧検査所八王子支所,Kita,Takinogawa/Oji,name_keyword,北区,Takinogawa; Oji,kita-ku,9.078380214757798,0,北区,35.7528,139.7336
1944,TokyoTo,2204,○食糧檢査所府中支所,食糧検査所府中支所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2205,○食糧檢査所東京支所,食糧検査所東京支所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2206,○食糧檢査所青梅支所,食糧検査所青梅支所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2212,○體力係,体力係,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2220,○麹町區出張所,麹町区出張所,Chiyoda,Kojimachi/Kanda,name_keyword,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2227,○麻布兒童健康指導所,麻布児童健康指導所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,2228,○麻布區出張所,麻布区出張所,Minato,Shiba/Azabu/Akasaka,name_keyword,港区,Shiba; Azabu; Akasaka,minato-ku,2.1643816912263985,0,港区,35.6581,139.7516
1944,TokyoTo,2231,○麻藥中毒者救護所,麻薬中毒者救護所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2233,○龜戸健康診斷所,龜戸健康診斷所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2234,○龜戸出張所,龜戸出張所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2272,〇五反田診療所,五反田診療所,Shinagawa,Shinagawa/Ebara,name_keyword,品川区,Shinagawa; Ebara,shinagawa-ku,7.911354355149989,0,品川区,35.6092,139.7301
1944,TokyoTo,2273,〇八柱靈園管理事務所,八柱霊園管理事務所,NA,NA,unassigned,NA,NA,NA,NA,0,NA,NA,NA
1944,TokyoTo,2274,〇八王子健康相談所,八王子健康相談所,Kita,Takinogawa/Oji,name_keyword,北区,Takinogawa; Oji,kita-ku,9.078380214757798,0,北区,35.7528,139.7336
1944,TokyoTo,2275,〇八王子優生相談所,八王子優生相談所,Kita,Takinogawa/Oji,name_keyword,北区,Takinogawa; Oji,kita-ku,9.078380214757798,0,北区,35.7528,139.7336
1944,TokyoTo,2500,〓下水課,下水課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2627,〓交通局,交通局,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,2640,〓人事課,人事課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,2658,〓企畫課,企画課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,2699,〓保線課,保線課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2718,〓健民課,健民課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2768,〓公園緑地課,公園緑地課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,2971,〓厚生課,厚生課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3040,〓商工課,商工課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3375,〓工事課,工事課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3388,〓工專課,工専課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3518,〓庶務課,庶務課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,3646,〓振興課,振興課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3700,〓教育局,教育局,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,3702,〓教育第一課,教育第一課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3703,〓教育第二課,教育第二課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3734,〓文書課,文書課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,3740,〓料課資材課,料課資材課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,3809,〓會計課,会計課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,1,千代田区,35.694,139.7536
1944,TokyoTo,3969,〓林務課,林務課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
1944,TokyoTo,4024,〓業務課,業務課,Chiyoda,Kojimachi/Kanda,central_admin_fallback,千代田区,Kojimachi; Kanda,chiyoda-ku,2.3114399109721178,0,千代田区,35.694,139.7536
